HGNC ID(s)	Agilent SurePrint G3 GE 8x60k v2 probe
HGNC:47243	
	
	
	
	
	
	
	
	
	
HGNC:48404	
	
	
	
HGNC:4514	A_23_P70733
HGNC:4514	A_23_P70733
	
HGNC:27912	A_24_P22939
HGNC:27912	A_33_P3245489
HGNC:27912	A_24_P22939
HGNC:27912	A_24_P22939
HGNC:27912	A_33_P3245489
HGNC:27912	A_24_P22939
HGNC:27912	A_33_P3245489
HGNC:27912	A_24_P22939
HGNC:27912	A_33_P3245489
HGNC:27912	A_24_P22939
HGNC:27912	A_33_P3245489
HGNC:27912	
HGNC:27912	
HGNC:27912	
HGNC:27912	
HGNC:27912	A_24_P22939
HGNC:27912	A_33_P3245489
	A_33_P3295091
	
HGNC:39379	A_24_P409857
HGNC:32941	
HGNC:12156	
HGNC:17281	A_33_P3217073
HGNC:17281	A_33_P3389008
	
HGNC:19077	
HGNC:19077	
HGNC:19077	
HGNC:19077	
HGNC:19077	
HGNC:19077	
HGNC:19077	
	
	
	
HGNC:3507	A_33_P3360271
HGNC:49467	A_33_P3560878
HGNC:49467	
HGNC:49467	
HGNC:49467	
HGNC:49467	
HGNC:49467	
HGNC:49467	
HGNC:49467	
HGNC:37269	A_24_P479551
	
	
HGNC:19897	A_23_P99614
HGNC:19897	A_23_P99614
HGNC:19897	A_23_P99614
HGNC:19897	A_23_P99614
HGNC:19897	A_23_P99614
HGNC:19897	A_23_P99614
	
HGNC:11892	
	
HGNC:15295	
	A_23_P951
HGNC:18653	A_24_P944253
HGNC:18653	A_23_P212655
HGNC:18653	A_23_P212655
HGNC:18653	A_24_P944253
HGNC:18653	
	
HGNC:35558	
HGNC:35558	
HGNC:37135	
	A_33_P3422270
HGNC:12224	
HGNC:16872	A_33_P3368039
HGNC:16872	A_33_P3368039
HGNC:16872	A_33_P3368039
HGNC:16872	A_33_P3368039
HGNC:16872	A_33_P3368039
HGNC:16872	A_33_P3368039
HGNC:16872	A_33_P3368039
HGNC:16872	
HGNC:24687	
HGNC:24687	A_32_P128209
HGNC:24687	A_32_P128209
	
	
	
HGNC:49241	
HGNC:7110	A_23_P200126
HGNC:7110	A_23_P200126
HGNC:7110	A_23_P200126
HGNC:7110	A_23_P200126
HGNC:7110	A_23_P200126
HGNC:7110	A_23_P200126
HGNC:7110	A_23_P200126
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	
HGNC:7110	A_23_P200126
HGNC:20581	A_23_P210109
HGNC:20581	A_23_P210109
HGNC:20581	
HGNC:20581	
HGNC:20581	A_23_P210109
	
HGNC:24412	
HGNC:16727	A_33_P3492042
HGNC:43621	A_33_P3305456
HGNC:43621	A_33_P3259388
HGNC:43621	A_33_P3281224
HGNC:9990	
HGNC:9990	A_33_P3595369
HGNC:9990	A_33_P3595369
HGNC:9990	A_33_P3595369
HGNC:9990	
HGNC:9990	A_33_P3595369
HGNC:9990	
HGNC:9990	
HGNC:9990	A_33_P3595369
HGNC:9990	A_33_P3595369
HGNC:30957	
	
HGNC:23324	A_23_P112512
HGNC:14779	A_24_P255114
	
	
	
	
HGNC:2050	A_23_P427014
HGNC:42876	
HGNC:42876	
HGNC:43985	
HGNC:1253	A_23_P166269
HGNC:1253	
HGNC:1253	A_23_P166269
HGNC:1253	A_23_P166269
HGNC:1253	A_23_P166269
HGNC:1253	A_23_P166269
	
	
	
HGNC:12871	
HGNC:12871	
HGNC:12871	
HGNC:12871	
HGNC:12871	
HGNC:12871	
HGNC:12871	
HGNC:12871	
HGNC:4684	A_23_P350001
HGNC:4684	A_23_P350001
HGNC:4684	A_23_P350001
HGNC:36553	
HGNC:51920	
HGNC:4888	A_24_P336510
HGNC:4888	A_23_P114740
HGNC:4888	A_24_P336510
HGNC:4888	A_23_P114740
HGNC:4888	
HGNC:4888	A_24_P336510
HGNC:4888	A_24_P336510
	
	A_33_P3832872
HGNC:16289	
HGNC:16289	
HGNC:16289	
HGNC:16289	
HGNC:16289	
HGNC:16289	
HGNC:16289	
HGNC:16289	
HGNC:16289	
	
	
	
	
	
HGNC:26837	A_23_P308150
HGNC:26837	A_33_P3227329
HGNC:26837	A_23_P308150
HGNC:26837	A_33_P3227329
HGNC:17452	A_23_P12643
HGNC:17452	A_23_P12643
HGNC:12489	
HGNC:10384	
HGNC:10384	
HGNC:10384	
HGNC:10384	
HGNC:10384	
HGNC:10384	
HGNC:10384	
HGNC:10384	
HGNC:10384	
HGNC:48698	A_33_P3299209
HGNC:29661	A_23_P138139
HGNC:29661	A_23_P138139
HGNC:29661	A_23_P138139
HGNC:29661	A_23_P138137
HGNC:29661	A_23_P138139
HGNC:29661	A_23_P138137
HGNC:29661	
HGNC:29661	
HGNC:29661	
HGNC:29661	
HGNC:29661	
HGNC:29661	
HGNC:28473	A_23_P7074
HGNC:35406	A_33_P3270354
	
	
	
HGNC:28177	A_23_P165130
HGNC:28177	
HGNC:28177	A_23_P165130
HGNC:28177	A_23_P165130
	
HGNC:4155	A_33_P3321923
HGNC:29351	A_23_P424878
HGNC:29351	A_23_P424878
HGNC:29351	
HGNC:28130	A_23_P30464
HGNC:28130	A_23_P30464
HGNC:28130	A_23_P30464
HGNC:28130	A_23_P30464
	
	A_32_P64598
HGNC:12499	A_23_P203137
HGNC:12499	A_23_P203137
HGNC:12499	
	
	
HGNC:4624	A_23_P210920
HGNC:4624	A_23_P210920
HGNC:12570	
HGNC:12570	A_23_P214408
HGNC:12570	
HGNC:12570	A_23_P214408
HGNC:12570	
	A_32_P145051
	A_23_P427299
	
HGNC:15889	A_23_P131935
HGNC:15889	A_24_P365506
HGNC:15889	A_23_P131935
HGNC:15889	A_24_P365506
HGNC:15889	A_33_P3262949
HGNC:15889	A_23_P131935
HGNC:15889	A_24_P365506
HGNC:10757	
HGNC:10757	A_23_P106299
HGNC:10757	A_23_P106299
HGNC:10757	A_23_P106299
HGNC:10757	A_23_P106299
HGNC:10757	A_33_P3343010
HGNC:10757	A_23_P106299
HGNC:10757	A_24_P313334
HGNC:10757	A_23_P106299
HGNC:10757	A_33_P3343010
HGNC:10757	A_23_P117683
HGNC:10757	A_33_P3343010
HGNC:10757	A_23_P117683
HGNC:10757	A_23_P106299
HGNC:10757	A_23_P106299
HGNC:10757	A_23_P106299
HGNC:10757	A_33_P3343010
HGNC:10757	A_23_P106299
HGNC:10757	A_33_P3343010
HGNC:2020	A_23_P132845
HGNC:2020	A_23_P132845
HGNC:2020	A_23_P132845
HGNC:2020	A_23_P132845
HGNC:2020	A_23_P132845
HGNC:2020	A_23_P132845
HGNC:2020	A_23_P132845
HGNC:2020	A_23_P132845
HGNC:2020	A_23_P132845
HGNC:2020	
HGNC:2020	
HGNC:2020	
HGNC:2020	
HGNC:2020	
HGNC:2020	
HGNC:2020	
HGNC:2020	
HGNC:2020	
HGNC:2020	
HGNC:2020	
HGNC:2020	
HGNC:2020	
HGNC:24153	A_33_P3323945
HGNC:24153	
HGNC:15297	
HGNC:18504	A_23_P46039
HGNC:18504	A_24_P276576
HGNC:18504	A_23_P46039
HGNC:18504	A_24_P276576
HGNC:18504	
HGNC:18504	A_23_P46039
HGNC:18504	A_24_P276576
HGNC:18504	
HGNC:18504	
HGNC:18504	A_23_P46039
HGNC:18504	A_24_P276576
HGNC:18504	A_23_P46039
HGNC:18504	A_24_P276576
HGNC:18504	A_23_P46039
HGNC:18504	A_24_P276576
HGNC:18504	A_23_P46039
HGNC:18504	A_24_P276576
HGNC:18504	A_23_P46039
HGNC:18504	A_24_P276576
HGNC:18504	A_23_P46039
HGNC:18504	A_24_P276576
HGNC:18504	A_23_P46039
HGNC:18504	A_24_P276576
HGNC:18504	A_23_P46039
HGNC:18504	A_24_P276576
HGNC:20778	
HGNC:20778	
HGNC:20778	
HGNC:20778	
HGNC:27112	A_33_P3395859
HGNC:27112	
HGNC:15830	
HGNC:15830	A_24_P55496
HGNC:15830	A_24_P55496
HGNC:15830	A_24_P55496
HGNC:15830	A_24_P55496
HGNC:15830	A_24_P55496
HGNC:15830	A_24_P55496
HGNC:15830	A_24_P55496
HGNC:15830	A_24_P55496
HGNC:15830	A_24_P55496
	
HGNC:25524	A_23_P213863
HGNC:25524	A_23_P213863
HGNC:25524	A_23_P213863
HGNC:25524	A_23_P213863
HGNC:25524	A_23_P213863
HGNC:25524	A_23_P213863
HGNC:25524	A_23_P213863
HGNC:25524	A_23_P213863
HGNC:25524	A_23_P213863
HGNC:25524	A_23_P213863
HGNC:25524	
HGNC:25524	
HGNC:25524	
HGNC:25524	
HGNC:25524	
HGNC:25524	
HGNC:25524	
HGNC:25524	
HGNC:25524	
HGNC:24737	A_33_P3403773
HGNC:24737	A_33_P3231602
HGNC:24737	A_33_P3403773
HGNC:24737	A_33_P3231602
HGNC:24737	
HGNC:24737	
HGNC:24737	
HGNC:24737	
HGNC:24737	
HGNC:24737	A_33_P3231602
HGNC:29282	A_23_P303423
HGNC:29282	
HGNC:29282	A_23_P303423
HGNC:29282	
HGNC:29282	
HGNC:3403	
HGNC:3403	
HGNC:3403	
HGNC:3403	
HGNC:30439	
HGNC:30439	A_33_P3357199
HGNC:30439	
HGNC:30439	
HGNC:30439	A_33_P3357199
HGNC:30439	A_33_P3357199
HGNC:30439	A_33_P3357199
HGNC:30439	A_33_P3357199
HGNC:30439	A_33_P3357199
	
	
	A_33_P3253852
	
	A_33_P3315841
	A_33_P3339269
	A_23_P9280
	A_23_P9280
HGNC:16574	
HGNC:51953	
HGNC:37416	
	
HGNC:45187	
	
	
	
HGNC:8458	
	A_24_P623768
HGNC:31330	
HGNC:12413	
	A_32_P100258
	A_23_P302134
HGNC:17789	
HGNC:17789	
HGNC:4802	
HGNC:35828	
HGNC:29657	A_23_P305723
HGNC:29657	
HGNC:29657	A_23_P305723
HGNC:29657	A_23_P305723
HGNC:29657	A_33_P3283460
HGNC:29657	A_23_P305723
HGNC:29657	A_23_P305723
HGNC:29657	
HGNC:29657	
HGNC:29657	A_23_P305723
HGNC:29657	A_23_P305723
HGNC:14832	
HGNC:27113	A_24_P127564
HGNC:27113	A_24_P127564
HGNC:27113	A_24_P127564
HGNC:27113	
HGNC:27113	A_24_P127564
HGNC:27113	A_24_P127564
HGNC:27113	A_24_P127564
HGNC:27113	A_24_P127564
HGNC:27113	A_24_P127564
HGNC:27113	A_24_P127564
HGNC:27113	
HGNC:27113	
HGNC:27113	
HGNC:33856	A_24_P690811
HGNC:33856	
HGNC:33856	A_24_P690811
HGNC:33856	A_24_P690811
HGNC:33856	
HGNC:33856	
HGNC:33856	A_24_P690811
HGNC:33856	A_24_P690811
	
	A_33_P3293529
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
HGNC:25980	
	
	
	
HGNC:31130	
HGNC:6339	
HGNC:6339	
	
	
HGNC:24338	A_23_P159839
HGNC:24338	A_23_P159839
	A_33_P3359973
HGNC:21157	A_24_P196117
HGNC:43942	
HGNC:23781	A_24_P142442
HGNC:23781	A_24_P142442
HGNC:29274	A_33_P3297399
HGNC:29274	A_24_P135406
	
HGNC:52350	
HGNC:52350	
HGNC:52350	
HGNC:724	
HGNC:2579	A_23_P20980
HGNC:2579	A_23_P20980
HGNC:2579	A_23_P20980
HGNC:2579	A_23_P20980
	
HGNC:48759	
	
HGNC:12536	A_33_P3302075
HGNC:12536	A_24_P222872
HGNC:12536	A_33_P3302075
HGNC:12536	A_24_P222872
	
	
	
	
	
	A_33_P3280705
	
	
HGNC:2172	
HGNC:2172	A_24_P114142
HGNC:2172	
HGNC:2172	
HGNC:2172	
HGNC:2172	
HGNC:2172	
HGNC:2172	
HGNC:2172	
HGNC:2172	
HGNC:2172	
HGNC:4212	
HGNC:4212	A_24_P393571
HGNC:4212	A_24_P393571
HGNC:4212	
HGNC:4212	
HGNC:4212	
HGNC:4212	A_24_P393571
HGNC:4212	A_24_P393571
HGNC:4212	A_24_P393571
	
	
HGNC:39316	A_24_P49747
	A_24_P298587
	A_33_P3284646
	
	
	
HGNC:36302	
HGNC:7940	A_33_P3362008
HGNC:7940	A_23_P62752
	
HGNC:1688	A_33_P3209096
HGNC:1688	A_33_P3209096
HGNC:1688	A_33_P3209096
HGNC:1688	
HGNC:1688	A_33_P3289356
HGNC:1688	A_33_P3209096
HGNC:18859	A_23_P303181
HGNC:18859	A_33_P3332666
HGNC:18859	
HGNC:18859	A_33_P3332666
HGNC:18859	A_23_P303181
HGNC:18859	A_33_P3332666
HGNC:18859	A_23_P303181
HGNC:18859	A_33_P3332666
HGNC:18859	
HGNC:18859	
HGNC:18859	
HGNC:18859	
HGNC:18859	A_23_P303181
HGNC:18859	A_33_P3332666
HGNC:18859	
HGNC:18859	
HGNC:18859	A_23_P303181
HGNC:18859	A_33_P3332666
	
	
	
HGNC:10346	A_24_P159036
	
HGNC:21241	
HGNC:44672	A_24_P683011
HGNC:14920	A_23_P105495
HGNC:14920	A_23_P105495
	
HGNC:41159	A_33_P3352048
HGNC:41159	A_33_P3352053
HGNC:5518	
HGNC:23518	A_23_P371613
HGNC:23518	A_23_P371613
	
HGNC:8713	A_23_P415470
HGNC:8713	A_23_P415470
HGNC:8713	A_23_P354734
HGNC:1225	A_33_P3250555
HGNC:1225	A_33_P3250553
HGNC:1225	A_33_P3250553
HGNC:1225	A_23_P360542
HGNC:1225	A_33_P3250553
HGNC:1225	A_23_P360542
HGNC:1225	A_33_P3250553
HGNC:1225	A_23_P360542
HGNC:1225	A_33_P3250553
HGNC:1225	A_23_P360542
HGNC:1225	A_33_P3250553
HGNC:1225	A_23_P360542
HGNC:1225	A_33_P3250553
HGNC:1225	A_23_P360542
HGNC:1225	A_33_P3250553
HGNC:1225	A_23_P360542
HGNC:1225	A_33_P3250553
HGNC:1225	A_23_P360542
HGNC:1225	
HGNC:1225	
	
	
	A_23_P49459
	A_23_P49459
	A_23_P49459
	
	
	
	
	
	
	A_23_P49459
	
	
	
	
	
	A_23_P49459
	A_23_P49459
HGNC:28952	
HGNC:28952	A_32_P71447
HGNC:28952	A_32_P71447
HGNC:28952	A_32_P71447
HGNC:28952	
HGNC:28952	
HGNC:28952	
HGNC:28952	
HGNC:28952	
HGNC:28952	
HGNC:28952	
HGNC:28952	
HGNC:28952	
HGNC:28952	
	A_33_P3402611
	A_33_P3283599
	
HGNC:49073	
	
	
	
HGNC:17018	A_23_P202602
HGNC:17018	
HGNC:17018	
HGNC:17018	
HGNC:17018	
HGNC:17018	
HGNC:17018	
HGNC:17018	
HGNC:26255	
HGNC:26255	A_23_P58009
HGNC:26255	A_23_P58009
HGNC:26255	
HGNC:26255	
HGNC:26255	
HGNC:26255	A_23_P58009
HGNC:6338	
HGNC:6338	
HGNC:6338	
	
HGNC:6229	A_33_P3228190
HGNC:6229	A_24_P151
HGNC:6229	A_33_P3228190
HGNC:6229	
HGNC:6229	A_24_P151
HGNC:6229	A_33_P3228190
HGNC:6229	
HGNC:6229	
HGNC:6229	A_33_P3228190
HGNC:6229	A_33_P3228190
HGNC:6229	A_24_P151
HGNC:6229	A_33_P3228190
HGNC:6229	A_33_P3228190
HGNC:6229	A_24_P151
HGNC:6229	A_33_P3228190
HGNC:6229	
HGNC:6229	A_33_P3228190
HGNC:6229	A_24_P151
HGNC:6229	A_33_P3228190
HGNC:6229	A_24_P151
HGNC:6229	A_33_P3228190
HGNC:6229	A_33_P3228190
HGNC:6229	A_24_P151
HGNC:6229	A_24_P151
HGNC:6229	A_33_P3228190
HGNC:6229	A_24_P151
HGNC:6229	A_33_P3228190
HGNC:49700	
	
	
	
	
	
HGNC:28694	
HGNC:33156	A_33_P3296707
HGNC:5499	
HGNC:12651	
HGNC:12651	
HGNC:12651	
HGNC:12651	
	A_33_P3328564
HGNC:13943	
HGNC:13943	
HGNC:13943	
HGNC:13943	
HGNC:13943	
HGNC:13943	
HGNC:13943	
HGNC:13943	
HGNC:13943	
HGNC:13943	
HGNC:13943	
HGNC:13943	
HGNC:39402	
HGNC:6369	A_23_P369343
HGNC:6369	A_23_P369343
HGNC:6369	A_33_P3398195
HGNC:6369	A_23_P369343
HGNC:6369	A_23_P369343
HGNC:6369	A_23_P369343
HGNC:6369	A_23_P369343
HGNC:6369	A_23_P369343
HGNC:6369	A_33_P3398195
HGNC:6369	
HGNC:6369	A_23_P369343
HGNC:6369	A_23_P369343
HGNC:48878	
	A_33_P3418466
	
HGNC:51431	
HGNC:51431	
HGNC:28517	A_33_P3249716
HGNC:28517	A_33_P3249716
HGNC:28517	A_23_P142738
HGNC:28517	A_23_P142738
HGNC:28517	A_23_P142738
HGNC:28517	A_23_P142738
HGNC:28517	A_23_P142738
HGNC:45090	
	
HGNC:36357	
	
	
	
	A_33_P3247540
	A_33_P3299025
	
HGNC:21149	
HGNC:21149	
HGNC:21149	
HGNC:21149	
HGNC:21149	
HGNC:21149	
	
	
HGNC:51456	
HGNC:6841	
	
	
	
	
	
HGNC:2154	
HGNC:2154	
HGNC:2154	
HGNC:2154	
HGNC:2154	
HGNC:2154	
HGNC:2154	
HGNC:37411	
	
	
HGNC:4695	
	
	
	
HGNC:30834	A_32_P72341
HGNC:30834	
HGNC:30834	
HGNC:30834	
HGNC:30834	
HGNC:30834	
HGNC:30834	
HGNC:30834	A_32_P72341
HGNC:38760	
	
HGNC:18064	
HGNC:18064	
HGNC:28550	A_32_P75264
HGNC:28550	A_32_P75264
HGNC:28550	
HGNC:28550	
HGNC:28550	
	
HGNC:23666	
HGNC:23666	
HGNC:23666	
HGNC:412	A_24_P385280
HGNC:412	A_24_P385280
HGNC:412	
HGNC:412	
HGNC:412	
HGNC:30744	A_23_P137173
	
HGNC:13258	A_23_P2616
HGNC:13258	A_23_P2616
HGNC:13258	A_23_P2616
HGNC:13258	A_23_P2616
HGNC:13258	A_23_P2616
HGNC:13258	A_23_P2616
	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
HGNC:562	
	
HGNC:18364	A_23_P409438
	
	
	
	
	
	
HGNC:36993	
HGNC:6709	
HGNC:6709	
HGNC:6709	
HGNC:6709	
	A_24_P178093
	
HGNC:49917	A_23_P62351
HGNC:49917	A_33_P3335902
HGNC:49917	A_23_P62351
HGNC:49917	A_33_P3335902
	
HGNC:32410	A_32_P942508
HGNC:32410	A_32_P942508
HGNC:3179	A_33_P3401701
HGNC:3179	A_33_P3401701
HGNC:3179	A_24_P217572
HGNC:3179	A_33_P3401701
HGNC:3179	
HGNC:3179	
HGNC:3179	A_24_P217572
HGNC:3179	A_24_P217572
HGNC:6472	
HGNC:6472	A_33_P3303810
HGNC:6472	A_33_P3303810
HGNC:6472	
HGNC:6472	
HGNC:6472	
HGNC:6472	
HGNC:6472	
HGNC:50293	
	
	
	A_32_P182662
	
	A_32_P182662
HGNC:6919	A_23_P92154
HGNC:6919	A_23_P92154
HGNC:6919	A_23_P92154
HGNC:6919	A_23_P92154
HGNC:6919	
HGNC:6919	
HGNC:6919	
HGNC:6919	
HGNC:6919	
HGNC:6919	A_23_P92154
	
HGNC:28621	A_23_P342398
	
	
	
HGNC:20952	A_23_P111288
HGNC:20952	A_33_P3402500
HGNC:20952	A_23_P111288
HGNC:20952	A_23_P111288
HGNC:20952	A_33_P3402500
HGNC:20952	A_33_P3402500
HGNC:20952	A_23_P111288
HGNC:20952	A_33_P3402500
HGNC:36611	A_33_P3391803
	
HGNC:22947	A_23_P16384
HGNC:22947	A_23_P16384
HGNC:22947	A_23_P16384
HGNC:22947	A_23_P16384
HGNC:22947	A_23_P16384
HGNC:22947	
HGNC:22947	
HGNC:22947	
HGNC:22947	A_23_P16384
HGNC:4122	
HGNC:4122	
HGNC:4122	
HGNC:4122	
HGNC:4122	
HGNC:4122	
HGNC:4122	
HGNC:4122	
HGNC:4122	
HGNC:4122	
HGNC:4122	
HGNC:4122	
HGNC:4122	
	
HGNC:18196	A_23_P306987
HGNC:21631	
HGNC:13608	A_23_P254648
HGNC:13608	A_24_P791040
HGNC:13608	A_23_P254648
HGNC:13608	A_23_P254648
HGNC:13608	
HGNC:13608	
HGNC:12839	
HGNC:12839	A_23_P212423
HGNC:12839	A_23_P212423
HGNC:12839	
HGNC:12839	
HGNC:41976	A_33_P3345678
HGNC:6485	
HGNC:6485	A_23_P109269
HGNC:6485	A_23_P109269
HGNC:6485	A_23_P109269
HGNC:6485	
HGNC:6485	
HGNC:6485	
HGNC:6485	
HGNC:6485	
HGNC:6485	
HGNC:6485	
HGNC:6485	
HGNC:6485	A_33_P3384442
HGNC:6485	
HGNC:6485	
	
	
	
HGNC:9285	
HGNC:9285	
HGNC:9285	
HGNC:9285	
HGNC:9285	
HGNC:9285	
HGNC:51848	A_33_P3374684
HGNC:51848	A_33_P3374684
HGNC:20822	
HGNC:20822	A_33_P3362611
HGNC:38665	
	
HGNC:31080	
HGNC:31080	
	A_33_P3334162
HGNC:45747	
	A_32_P118258
HGNC:21071	A_33_P3239614
HGNC:21071	A_32_P110472
HGNC:21071	A_33_P3239614
HGNC:21071	A_32_P110472
HGNC:21071	A_33_P3239614
HGNC:21071	A_33_P3239614
HGNC:21071	A_33_P3239614
HGNC:21071	A_33_P3239614
HGNC:21071	
HGNC:21071	A_33_P3239614
HGNC:21071	A_33_P3239614
	
	
HGNC:5492	
HGNC:40116	
HGNC:15122	
	
HGNC:19763	A_23_P96395
HGNC:1378	A_33_P3316052
HGNC:1378	A_24_P941268
HGNC:1378	
HGNC:1378	
HGNC:1378	A_33_P3316052
HGNC:1378	
HGNC:1378	A_33_P3316068
HGNC:1378	
HGNC:1378	
HGNC:1378	
HGNC:8711	A_23_P359588
HGNC:8711	A_24_P308851
HGNC:8711	A_23_P354734
HGNC:8711	A_23_P359588
HGNC:16284	
HGNC:16284	
HGNC:16284	
HGNC:16284	
HGNC:16284	
HGNC:30757	A_23_P418785
HGNC:30757	A_33_P3402694
HGNC:30757	A_32_P95462
HGNC:30757	A_23_P418785
HGNC:30757	A_33_P3402694
HGNC:30757	A_33_P3402694
HGNC:30757	A_33_P3402694
HGNC:30757	A_33_P3402694
HGNC:30757	A_33_P3402694
HGNC:30757	A_33_P3402694
HGNC:30757	A_23_P418785
HGNC:30757	A_33_P3402694
	
	A_33_P3408137
	
	
	
HGNC:8918	A_23_P114084
HGNC:8918	
HGNC:2474	A_24_P237175
HGNC:19127	A_23_P386942
HGNC:19127	
HGNC:19127	
HGNC:24615	A_33_P3342410
HGNC:24615	
HGNC:24615	
HGNC:24615	
HGNC:6742	A_23_P57401
HGNC:6742	A_23_P57401
HGNC:6742	
HGNC:6742	
HGNC:6742	
HGNC:6742	
HGNC:6742	
HGNC:6742	
HGNC:6742	
HGNC:6742	
HGNC:6742	
HGNC:6742	
HGNC:6742	
HGNC:6742	
HGNC:6742	A_23_P57401
HGNC:6742	A_23_P57401
HGNC:6742	A_23_P57401
HGNC:6742	A_23_P57401
HGNC:2498	A_23_P101111
HGNC:2498	A_23_P89727
HGNC:2498	A_33_P3401841
HGNC:2498	A_23_P101111
HGNC:2498	A_23_P89727
HGNC:2498	A_33_P3401841
HGNC:2498	A_23_P101111
HGNC:2498	A_23_P89727
HGNC:2498	A_33_P3401841
HGNC:2498	
HGNC:2498	
HGNC:2498	A_23_P101111
HGNC:2498	A_33_P3401841
HGNC:2498	
HGNC:2498	A_23_P101111
HGNC:2498	A_23_P89727
HGNC:30535	A_23_P360245
HGNC:30535	
HGNC:30535	
HGNC:30535	
HGNC:14914	
HGNC:14914	
HGNC:14914	
HGNC:14914	
HGNC:14914	A_23_P381714
HGNC:1071	A_23_P54144
HGNC:1071	A_23_P54144
HGNC:1071	A_23_P54144
HGNC:1071	A_23_P54144
HGNC:1071	A_23_P54144
HGNC:1071	
HGNC:1071	
HGNC:1071	
HGNC:1071	A_23_P54144
HGNC:5486	
	
HGNC:29242	
HGNC:29242	
HGNC:29242	
HGNC:29242	
HGNC:29242	A_32_P24585
HGNC:33758	A_33_P3391915
HGNC:9814	
HGNC:646	A_23_P73511
HGNC:646	A_33_P3362353
HGNC:646	A_33_P3362353
HGNC:646	A_23_P73511
HGNC:646	A_23_P73511
HGNC:646	A_23_P73511
HGNC:20309	A_33_P3333337
HGNC:20309	
HGNC:20309	A_24_P170774
HGNC:20309	A_24_P170774
HGNC:20309	
HGNC:20309	
HGNC:15934	A_23_P210643
HGNC:15934	
HGNC:15934	
HGNC:15934	
HGNC:15934	
HGNC:15934	A_23_P210643
HGNC:15934	
HGNC:15934	A_23_P210643
HGNC:15934	A_23_P210643
HGNC:15934	A_23_P210643
HGNC:15934	
HGNC:15934	
HGNC:15934	
HGNC:9448	A_33_P3358893
HGNC:9448	A_33_P3358893
HGNC:27465	A_33_P3334108
HGNC:27465	
HGNC:27465	
HGNC:27465	
HGNC:11312	A_23_P47691
HGNC:11312	A_23_P47691
HGNC:13605	
HGNC:13605	
HGNC:13605	
HGNC:13605	
HGNC:13605	
HGNC:13605	
HGNC:13605	
HGNC:13605	
HGNC:13605	
HGNC:13605	
HGNC:13605	
HGNC:13605	
	
HGNC:11043	A_33_P3247082
HGNC:11043	
HGNC:11043	
	
HGNC:28303	A_23_P326893
HGNC:28303	A_23_P326893
HGNC:28303	A_23_P326893
HGNC:28303	A_23_P326893
HGNC:28303	
	A_33_P3223965
	A_32_P104772
	
HGNC:10068	
HGNC:10068	
HGNC:31991	A_23_P359430
HGNC:31991	A_33_P3215906
HGNC:31991	A_33_P3372788
HGNC:31991	A_32_P149492
HGNC:31991	A_23_P359430
HGNC:31991	A_33_P3215906
HGNC:31991	A_32_P149492
HGNC:31991	A_33_P3215906
HGNC:31991	A_33_P3372788
HGNC:31991	A_24_P161293
HGNC:31991	A_23_P359430
HGNC:31991	A_33_P3215906
HGNC:31991	A_33_P3372788
HGNC:31991	A_32_P149492
HGNC:31991	A_23_P359430
HGNC:31991	A_33_P3215906
HGNC:31991	A_33_P3372788
HGNC:31991	A_32_P149492
HGNC:31991	A_23_P359430
HGNC:31991	A_33_P3215906
HGNC:31991	A_33_P3372788
HGNC:31991	A_32_P149492
HGNC:31991	A_23_P359430
HGNC:31991	A_33_P3215906
HGNC:31991	A_33_P3372788
HGNC:31991	A_32_P149492
HGNC:31991	A_23_P359430
HGNC:31991	A_33_P3279181
HGNC:31991	A_33_P3372788
HGNC:25568	A_32_P95729
HGNC:25568	A_32_P95729
HGNC:25568	
HGNC:25568	
HGNC:25568	
HGNC:25568	
HGNC:25568	A_32_P95729
HGNC:25568	
HGNC:25568	
HGNC:25568	
HGNC:25568	A_32_P95729
HGNC:25568	
HGNC:25568	
HGNC:25568	A_32_P95729
HGNC:25568	A_32_P95729
HGNC:25568	
HGNC:25568	A_32_P95729
HGNC:52038	
HGNC:44352	
HGNC:44352	
HGNC:44352	A_33_P3305472
HGNC:44352	
HGNC:44352	
HGNC:44352	
HGNC:44352	
HGNC:44352	
HGNC:3227	A_24_P355944
	
	
	
HGNC:24349	A_24_P942694
HGNC:24349	
HGNC:24349	
HGNC:24349	
